,smiles,Mutagenicity,group
5986,Cc1cccc(OP(=O)(Oc2cccc(C)c2)Oc2cccc(C)c2)c1,0,training
5987,ClCC(CCl)(CCl)CCl,0,training
5988,C=Cc1ccncc1,0,training
5989,CCCCCCCCC(Cl)CCC(Cl)CC(Cl)C(Cl)C(Cl)CC(=O)OC,0,training
5990,CC(C)NCC(O)c1ccc2ccccc2c1,0,training
5991,NC1CCC(N)CC1,0,training
5992,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,0,training
5993,NC(CS)C(=O)NCC(=O)O,1,training
5994,CNC(=O)ONC(C)=O,1,training
5995,Cc1ccc([N+](=O)[O-])c(N)c1,0,training
5996,Cc1ccc2cc3c(c4c2c1CC4)C1NC1c1ccccc1-3,1,training
5997,Fc1ccnc2ccccc12,1,training
5998,CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,1,training
5999,Cc1cccc(C)c1O,0,training
6000,COCOC,0,training
6001,N#[N+][N-]c1ccc2c(Nc3ccc(NS(=O)(=O)CCCN)cc3)c3ccc([N-][N+]#N)cc3nc2c1,1,training
6003,Oc1ccc(O)nn1,0,training
6004,Cc1ccccc1C#N,0,training
6006,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(C)=N/NC(=O)c1ccccc1)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,1,training
6007,CCOC(=O)NNc1nncc2ccccc12,1,training
6008,CCCCNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1,training
6010,COP(=S)(OC)Oc1ccc(N=O)c(C)c1,1,training
6013,CN(C)N=Nc1ccc(Cl)cc1,1,training
6014,CCCCCCCCCCCCCCCCCCCC,0,training
6017,CCCC/C=C/C=C/C=C/C=C/C=C/OC,1,training
6018,CCCCOS(C)(=O)=O,1,training
6019,Nc1ccccc1,0,training
6020,O=C1c2ccc(O)cc2-c2ccc(O)c3cccc1c23,1,training
6021,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,0,training
6022,CCOC(N)=O,1,training
6023,c1ccc(CN2CCN=N2)cc1,1,training
6026,N#CC(Br)Br,1,training
6027,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,1,training
6028,O=NN1CCCCCC1,1,training
6029,FC(F)(F)c1ccc(Cl)cc1,0,training
6030,CC(=O)C=O,1,training
6031,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)cc1,0,training
6032,CCCCCCCCCCCCc1ccccc1,0,training
6036,O=C(c1ccccc1)[C@H]1O[C@@H]1c1ccccc1,1,training
6037,ONc1ccc(Cl)cc1,0,training
6039,Clc1cccc2c1oc1ccccc12,0,training
6040,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1,1,training
6042,COC1COC(COCC2COC(OC)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C1OS(=O)(=O)O,0,training
6043,O=Nn1cc(CC(O)C(=O)O)c2ccccc21,1,training
6044,COC(=O)Nc1nc2ccccc2[nH]1,1,training
6045,ClCc1cccc2c1-c1cccc3cccc-2c13,1,training
6046,CCCN(CCC)N=O,1,training
6047,Nc1ccc([NH+]([O-])O)cc1,1,training
6048,C=CC1CC=CCC1,0,training
6049,C=Cc1ccccc1,1,training
6050,COc1cc2c(c3oc4cccc(O)c4c(=O)c13)C1C=COC1O2,1,training
6052,c1cc(OCC2CO2)cc(OCC2CO2)c1,1,training
6053,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,0,training
6055,C1CC2OC2CC1C1CO1,1,training
6057,CCC[NH+]([O-])O,0,training
6059,[N-2][NH+]=CC(=O)OCC(N)C(=O)O,1,training
6060,O=C(O)C1C(C(=O)O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,0,training
6061,O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,training
6062,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,1,training
6063,Nc1ccc(O)c([NH+]([O-])O)c1,1,training
6065,CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2,0,training
6066,Nc1ncc([NH+]([O-])O)s1,1,training
6067,Nc1ccc([NH+]([O-])O)cc1O,1,training
6069,c1ccc(OCC2CO2)cc1,1,training
6070,OCP(Cl)(CO)(CO)CO,0,training
6074,CCCN(N=O)C(=N)NN(O)O,1,training
6075,CCCCCN(N=O)C(=N)NN(O)O,1,training
6076,CCSCCC(N)C(=O)O,0,training
6077,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,1,training
6078,CNC(C)C(O)c1ccccc1,0,training
6079,NON(N=O)c1ccccc1,1,training
6080,CCNC(=O)Nc1ncc([NH+]([O-])O)s1,1,training
6081,NC(CCC(=O)O)C(=O)O,0,training
6082,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,1,training
6083,O=C1C=C2C(=CCOC2O)O1,0,training
6084,CCCN(CCC)c1c([NH+]([O-])O)cc(C(F)(F)F)cc1[NH+]([O-])O,1,training
6085,CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,0,training
6086,CCOc1ccc(NC(C)=O)cc1[NH+]([O-])O,1,training
6087,CC1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1,0,training
6088,[O-][NH+](O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1,1,training
6089,CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,1,training
6090,O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1N=Nc1ccc(S(=O)(=O)O)cc1,0,training
6092,CC1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,1,training
6093,CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,0,training
6094,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=C[C-]([NH+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(O)cc2S(=O)(=O)O)cc1,0,training
6095,O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,0,training
6097,COc1c(Cl)c(Cl)c([NH+]([O-])O)c(Cl)c1Cl,0,training
6098,O=CNc1nc(-c2ccc([NH+]([O-])O)o2)cs1,1,training
6099,CC(=O)Nc1nnc(-c2ccc([NH+]([O-])O)o2)s1,1,training
6101,CN(C)Nc1nc(-c2ccc([NH+]([O-])O)o2)cs1,1,training
6102,CNc1ccc(N(CCO)CCO)cc1[NH+]([O-])O,1,training
6103,Nc1ccc(NCCO)c([NH+]([O-])O)c1,1,training
6104,COc1cc2c(c3oc(=O)c4c(c13)CCC4O)C1C=COC1O2,1,training
6105,COP(=S)(OC)Oc1ccc([NH+]([O-])O)cc1,1,training
6106,C1OC1C1CO1,1,training
6107,CC=C(C)C(=O)OC1CCN2CC=C(COC(=O)C(O)(C(C)OC)C(C)(C)O)C12,1,training
6109,CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,0,training
6110,CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21,0,training
6111,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,1,training
6112,[O-][NH+](O)c1cc(N(CCO)CCO)ccc1NCCO,1,training
6113,O=C1NC(c2ccc([NH+]([O-])O)s2)Nc2ccccc21,1,training
6115,Cc1cc(C)c(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)cc1C,0,training
6116,O=CNNc1nc(-c2ccc([NH+]([O-])O)o2)cs1,1,training
6117,CC(=O)NCc1nc(-c2ccc([NH+]([O-])O)o2)no1,1,training
6118,NC(=O)C(=Cc1ccc([NH+]([O-])O)o1)c1ccco1,1,training
6119,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,0,training
6120,CCCCN(CCCCO)N=O,1,training
6121,Nc1nc(-c2ccc([NH+]([O-])O)o2)cs1,1,training
6122,O=C(Nc1nc(-c2ccc([NH+]([O-])O)o2)cs1)C(F)(F)F,1,training
6123,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,0,training
6125,Cn1cnc([NH+]([O-])O)c1Sc1ncnc2[nH]cnc12,1,training
6126,Cc1cc(C)c(N=Nc2cc(S(=O)(=O)O)c3ccccc3c2O)c(S(=O)(=O)O)c1,0,training
6127,COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,1,training
6128,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,0,training
6129,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,1,training
6130,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,0,training
6131,CC(=O)Oc1ccccc1C(=O)O,0,training
6132,O=C1OC(C(O)CO)C(O)=C1O,0,training
6133,O=C(O)CC[NH+]([O-])O,1,training
6136,CC(=O)Nc1nc(NC(C)=O)nc(-c2ccc([NH+]([O-])O)o2)n1,1,training
6137,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=C[C-]([NH+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(S(=O)(=O)O)cc2)cc1,0,training
6138,Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,0,training
6139,CC1=C2C(=COC(C)C2C)C(O)=C(C(=O)O)C1=O,0,training
6141,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,0,training
6142,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,1,training
6144,CC(=O)Nc1nc(-c2ccc([NH+]([O-])O)o2)cs1,1,training
6145,[O-][NH+](O)c1ccc(-c2cscn2)o1,1,training
6146,CN1CCCC1c1cccnc1,0,training
6148,CC(C)CN(N=O)C(=N)NN(O)O,1,training
6149,Cc1ncc([NH+]([O-])O)n1C,1,training
6150,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,0,training
6151,OCC1CO1,1,training
6153,CCOP(=S)(OCC)Oc1ccc([NH+]([O-])O)cc1,0,training
6154,O=C(NC(CO)C(O)c1ccc([NH+]([O-])O)cc1)C(Cl)Cl,0,training
6155,CC(O)CO,0,training
6157,[O-][NH+](O)c1ccc(-c2nc(N3CCOCC3)c3ccccc3n2)s1,1,training
6158,NC(=O)NN=Cc1ccc([NH+]([O-])O)o1,1,training
6159,[O-][NH+](O)c1ccc(N(CCO)CCO)c(O)c1,1,training
6160,C=C(C)C1CC=C(C)CC1,0,training
6161,CC(Cc1ccccc1)NOS(=O)(=O)ONC(C)Cc1ccccc1,0,training
6162,CNN,1,training
6163,ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,0,training
6164,[O-][NH+](O)c1ccc2c3c(cccc13)CC2,1,training
6165,[O-][NH+](O)c1cccc2cccnc12,1,training
6166,CNCC(O)c1cccc(O)c1,0,training
6167,[O-][NH+](O)c1ccc2ncccc2c1,1,training
6169,O=C(O)c1ccc([NH+]([O-])O)cc1,1,training
6170,CN(C)N=O,1,training
6171,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,1,training
6172,Cc1cc(C(=C2C=CC(=N)C=C2)c2ccc(N)cc2)ccc1N,1,training
6173,CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1,0,training
6174,Cc1ccc(N)cc1N,1,training
6175,CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,0,training
6176,COc1ccc([NH+]([O-])O)cc1N=Nc1c(O)c(C(=O)Nc2cccc([NH+]([O-])O)c2)cc2ccccc12,1,training
6177,O=C1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,1,training
6178,[CH2-][N+](C)(C)CCO,0,training
6179,C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,0,training
6180,OCC(O)C(O)C(O)C(O)CO,0,training
6181,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,0,training
6182,Nc1nc(N)nc(-c2ccc([NH+]([O-])O)o2)n1,1,training
6183,Cc1nc(N)cc2[nH]c3ccccc3c12,1,training
6184,NC(Cc1c[nH]c2ccccc12)C(=O)O,0,training
6185,C=CCl,1,training
6186,ClC(Cl)Br,1,training
6187,C=C(Cl)Cl,1,training
6188,CC1CO1,1,training
6190,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,0,training
6191,O=CC1CO1,1,training
6192,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,0,training
6193,NC(=NO)c1ccc([NH+]([O-])O)o1,1,training
6194,[O-][NH+](O)OCC(CO[NH+]([O-])O)(CO[NH+]([O-])O)CO[NH+]([O-])O,0,training
6195,CCOP(=S)(OCC)SC1OCCOC1SP(=S)(OCC)OCC,1,training
6196,CC(Cl)CCl,1,training
6198,[O-][NH+](O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0,training
6199,CC(=O)OC1CC(C)OC(C)O1,1,training
6200,C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,0,training
6202,c1ccc2c(c1)[nH]c1ccccc12,0,training
6203,[O-][NH+](O)c1ccccc1Cl,1,training
6204,CCC(C)c1cc([NH+]([O-])O)cc([NH+]([O-])O)c1O,0,training
6206,CC(=O)OC(OC(C)=O)c1ccc([NH+]([O-])O)o1,1,training
6207,O=NN1CCCC1,1,training
6209,c1ccc(C2CO2)cc1,1,training
6211,OCC(O)CCl,1,training
6212,CC(O)c1ccccc1,0,training
6213,Nc1c(Cl)cc([NH+]([O-])O)cc1Cl,1,training
6214,Cc1ccc([NH+]([O-])O)cc1N,1,training
6215,Nc1ccc([NH+]([O-])O)cc1N,1,training
6216,Nc1cc([NH+]([O-])O)ccc1O,1,training
6217,[CH2-][N+](C)(C)CCCl,0,training
6218,COC(=O)C1(C(N)=O)OC1(C)C(O)C(C)C,1,training
6220,Cc1ccc2c(c1O)C(=O)c1ccccc1C2=O,1,training
6221,O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,1,training
6222,C[n+]1cccc2c1C=CC1OC21,1,training
6223,COc1ccc(N)cc1N,1,training
6224,CC(=O)Nc1ccc(C(=O)C2OC2c2ccccc2)cc1,1,training
6225,ClCC(Cl)CBr,1,training
6226,CC(=O)NC(CSC(Cl)=C(Cl)C(Cl)=C(Cl)Cl)C(=O)O,1,training
6227,CCCCOCC1CO1,1,training
6228,FCC1CO1,1,training
6229,O=CC1CC(=O)C(=O)CO1,1,training
6230,C=C(C)C1C=C2C(COC(=O)CCCCCCCCCCCCCCCCC)=CC=C2C(C)=CC1,1,training
6231,O=C(O)c1ccc(C=Nn2nnc3c([nH]c4ccccc43)c2=O)cc1,1,training
6232,c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)C1NC21,1,training
6233,CC1CCC(C(C)C)C(=O)C1,1,training
6235,CCCC=CCC=O,1,training
6236,C=CCCCCC1CO1,1,training
6237,CC(=O)Nc1cccc(N)c1,1,training
6239,CC1CNCC(C)O1,1,training
6241,c1ccc2c(c1)-c1cccc3cccc-2c13,1,training
6242,OC1C=Cc2c(ccc3c2ccc2ccccc23)C1O,1,training
6243,Oc1c2ccccc2cc2ccccc12,1,training
6244,O=c1c2c(OC3OC(CO)C(O)C(O)C3O)cc(O)cc2oc2c(O)ccc(O)c12,1,training
6245,Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,1,training
6246,BrCC1CO1,1,training
6247,c1ccc2c(c1)-c1ccc3ccccc3c1C1NC21,1,training
6248,O=NN1CCSC1CO,1,training
6249,OOC1CCCc2ccccc21,1,training
6250,[N-]=[N+]=Nc1ccc2c(Nc3ccc(C(=O)O)cc3)c3ccccc3nc2c1,1,training
6251,CC(O)c1cc2ccc3cccc4ccc(c1)c2c34,1,training
6254,OC1c2cccc3c2C2(OC2C1O)c1ccc2ccccc2c1-3,1,training
6255,CCC1(O)CC(O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,1,training
6256,NC(CS)C(=O)O,1,training
6257,CCOc1ccc(NC(=O)CC(C)O)cc1,1,training
6258,C=CCC1C(=O)CC(OC(=O)C2C(C=C(C)C)C2(C)C)=C1C,1,training
6260,Cc1ccc(CCC2CO2)cc1,1,training
6261,OCC(O)CI,1,training
6262,OC1C=Cc2ccc3c(ccc4ccccc43)c2C1O,1,training
6263,Nc1c2ccccc2nc2ccccc12,1,training
6264,COc1cc2c(c3oc(O)c4c(O)ccc-4c13)C1CCOC1O2,1,training
6265,OCC(Cl)CCl,1,training
6266,c1ccc(-c2ccccn2)nc1,1,training
6267,C=C(C)C1Cc2c(cc(O)c3c(=O)c4ccccc4n(C)c23)O1,1,training
6269,COCC1CO1,1,training
6270,O=NN1CCCC1c1cccnc1,1,training
6271,c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)C1OC21,1,training
6272,O=CCC=O,1,training
6273,O=C1c2ccccc2-c2cc3ccccc3cc21,1,training
6274,NC(CCC(=O)NNc1ccccc1)C(=O)O,1,training
6275,c1cc2c3c(cccc3c1)C1NC21,1,training
6276,CC(C)(C)OC(=O)C(N)CN=[N+]=[N-],1,training
6277,CCCCCCOCC1CO1,1,training
6278,CCCNN=O,1,training
6279,CCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,1,training
6280,CN(CC(O)CO)N=O,1,training
6281,CC1OC1C,1,training
6282,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,1,training
6284,Fc1ccc2c3c(ccc2c1)-c1cccc2cccc-3c12,1,training
6286,CC(Br)CBr,1,training
6287,CC(C)(C)OC(=O)NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],1,training
6288,CCOC1=CC(=O)C(=NC(C)=O)CC1=O,1,training
6289,c1ccc2c(c1)-c1cc3ccc4ccccc4c3cc1C1OC21,1,training
6290,COc1cc(N)ccc1N,1,training
6291,NC(CCC(=O)NNc1ccc(CO)cc1)C(=O)O,1,training
6293,CCc1c(O)ccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,1,training
6294,CC(=O)CN(CC(C)O)N=O,1,training
6297,COc1cc2c(c3oc(O)c4c(O)ccc-4c13)C1C=COC1O2,1,training
6298,O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccccc1,1,training
6299,COC(=O)c1cccc2oc3c4c(cc(OC)c3c(=O)c12)OC1OC=CC41,1,training
6301,OC1c2ccc3c(c2C2OC2C1O)-c1cccc2cccc-3c12,1,training
6302,OC1C=Cc2cc3c(cc2C1O)-c1cccc2cccc-3c12,1,training
6303,Nc1cccc2ncccc12,1,training
6308,C=C(C)C(=O)OCC(Br)CBr,1,training
6309,OCC=CCl,1,training
6310,O=NN1CCSC1C(O)C(O)C(O)C(O)CO,1,training
6312,c1ccc(-c2ccc(CCC3CO3)cc2)cc1,1,training
6313,CC1(C)CC2=C(C1)C(C=O)C1(C=O)CC1(C)C2O,1,training
6314,O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc(Cl)cc1,1,training
6315,C=CC(=O)OCC(Br)CBr,1,training
6316,C=CC(=O)OCC1CO1,1,training
6317,COc1ccc(Cc2cnc(N)nc2N)cc1OC,1,training
6321,Clc1ccc(CCC2CO2)cc1,1,training
6322,CC(O)c1ccc2ccc3cccc4ccc1c2c34,1,training
6323,Nc1ccc(N)c2c(O)c3ccccc3c(O)c12,1,training
6324,COc1c2c(cc3oc4c(CCC(C)(C)O)ccc(O)c4c(=O)c13)OC1OC=CC21,1,training
6326,CC1CC(=O)O1,1,training
6327,CCC(C)COC(=O)C=Cc1ccc(N=Cc2ccc(OC)cc2)cc1,1,training
6328,c1ccc2cc3ccccc3cc2c1,1,training
6329,COc1ccc(C=Nn2nnc3c([nH]c4ccccc43)c2=O)cc1,1,training
6330,C=C(C)C(=O)OCC1CO1,1,training
6331,Nc1ccc2[nH]c3ccccc3c2c1,1,training
6332,NC(CCC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(=O)O,1,training
6333,O=P1(N(CCCl)CCCl)NC(O)CCO1,1,training
6334,OC1C=Cc2cc3c4c(cc5ccccc53)-c3ccccc3-c4c2C1O,1,training
6335,CCCCC(CC)COCC1CO1,1,training
6336,CC(O)CBr,1,training
6337,COC(=O)C12CC1(C=O)C(C=O)C=C1CC(C)(C)CC12,1,training
6338,O=C1CCC2c3c(ccc(O)c31)-c1ccc(O)c3c1C2(O)C(O)CC3=O,1,training
6339,O=C1C(=O)C(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,1,training
6340,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,1,training
6342,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,1,training
6343,C=CC1CO1,1,training
6344,O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,1,training
6345,CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,1,training
6346,CN(C)c1ccc(N=NS(=O)(=O)O)cc1,1,training
6347,CCC(O)C=CC=CC=CC=CC=O,1,training
6348,CC(C)OCC1CO1,1,training
6349,O=NN1CC(Cl)C(Cl)C1,1,training
6350,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1CO,1,training
6351,COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,1,training
6352,CC=CCC=O,1,training
6353,CC(O)CCl,1,training
6354,Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)cc2)cc1,1,training
6355,COc1cc2c(c3oc(O)c4c(O)ccc-4c13)C1C(O2)OC2OC21,1,training
6356,Cc1c2c(cc3ccccc13)-c1ccccc1C1NC21,1,training
6357,Nc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C=C3,1,training
6359,c1ccc2c(c1)-c1c(ccc3ccccc13)C1OC21,1,training
6361,COC(=O)C12OC1(C)C(O)(C(C)C)NC2=O,1,training
6362,Cc1ccc(OCC2CO2)cc1,1,training
6365,OC1C=Cc2ccc3nc4ccc5ccccc5c4cc3c2C1O,1,training
6366,COC(=O)C12OC1(C)C(C)(O)NC2=O,1,training
6367,c1ccc2c3c4c(cc5ccccc5c4cc2c1)C1OC31,1,training
6368,CC(=O)N(OC1OC(CO)C(O)C(O)C1O)c1ccc(Oc2ccc(Cl)cc2)cc1,1,training
6369,O=C(OCC1CO1)C1CCCCC1C(=O)OCC1CO1,1,training
6370,NC(CSC(Cl)=CCl)C(=O)O,1,training
6371,CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O,1,training
6372,CC1CN1,1,training
6373,COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,1,training
6374,CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccc(N=[N+]=[N-])cc23)cc1,1,training
6375,CC(=O)OC1Cc2c3ccc4ccccc4c3cc3ccc(C)c1c23,1,training
6376,COC(=O)C12OC1(C)C(C)(O)OC2=O,1,training
6377,O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,1,training
6378,NC(CCC(=O)NC(CSCCCl)C(=O)NCC(=O)O)C(=O)O,1,training
6379,CC(=O)OC(C)CN(CC(C)OC(C)=O)N=O,1,training
6384,O=c1c2c(O)cccc2oc2c3c(cc(O)c12)OC1OC=CC31,1,training
6386,CC(=O)OCC(=O)CN(C)N=O,1,training
6387,CN(C)CCNC(=O)n1c2ccccc2c(=O)c2ccccc21,1,training
6388,c1ccc2c(c1)cnc1ccccc12,1,training
6391,COc1cc(O)c2c(O)c3c(O)cc(C)cc3cc2c1,1,training
6393,NC(CCC(=O)NC(CSC(Cl)=C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O,1,training
6394,CC1OCC(=O)C(=O)C1O,1,training
6396,COC(=COC(N)=O)c1c(O)c(N2CC2)c(C)c(O)c1N1CC1,1,training
6398,C(CCOCC1CO1)COCC1CO1,1,training
6399,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,1,training
6400,NC(=O)C1(C(N)=O)OC1C(=O)c1ccccc1,1,training
6401,[N-]=[N+]=NCC(O)CO,1,training
6402,C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1,1,training
6403,O=C1OC(O)C(C(Cl)Cl)=C1Cl,1,training
6404,CC(C)(C)c1ccc(OCC2CO2)cc1,1,training
6405,CC(=O)C1(O)C=C(OC2CC(N)C(O)C(C)O2)c2c(c(O)c3c(O)c4ccccc4c(O)c3c2O)C1,1,training
6407,O=C(c1ccc(F)cc1)C1OC1c1ccccc1,1,training
6408,COC(=O)C12OC1(C)C(C(C)C)OC2=O,1,training
6409,O=C(CBr)NCc1ccccc1,1,training
6410,c1ccc2c(c1)-c1c(ccc3ccccc13)C1NC21,1,training
6411,O=C1CCc2c1cc(C(F)(F)F)c1c3c(ccc21)C(O)C(O)C=C3,1,training
6413,CCc1cccc(CC)c1N(COC)C(=O)CCl,1,training
6414,CNC(=O)Oc1ccc(-c2ccccc2)cc1,1,training
6416,OP1(N(CCCl)CCCl)=NCCCO1,1,training
6417,c1cc2sncc2cc1OCC1CO1,1,training
6419,O=C1C(=O)C(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,1,training
6420,CN1CN=C2C1=N[CH-][N+](O)=C2N,1,training
6421,COc1cc(O)c2c(=O)c3c(OC)cc4c(c3oc2c1OC)C1C=COC1O4,1,training
6423,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(N=[N+]=[N-])cc2nc2c(C)cccc12,1,training
6424,CC(O)CN(C)c1ccc(NN)nn1,1,training
6425,CC(O)CN(CC(C)O)N=O,1,training
6426,C1=CC2OC2C=C1,1,training
6427,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc(N=[N+]=[N-])ccc12,1,training
6429,CC(=O)NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],1,training
6430,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,1,training
6432,OC1C=C2c3ccc4ccccc4c3-c3cccc(c32)C1O,1,training
6433,OCCN1CN(CCO)CN(CCO)C1,1,training
6434,OC1C=Cc2c(ccc3c2-c2cccc4cccc-3c24)C1O,1,training
6435,N=P(O)(O)N(CCCl)CCCl,1,training
6436,c1ccc2c(c1)ccc1ccccc12,1,training
6437,COC(=O)NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],1,training
6438,[N-]=[N+]=NCC(O)CN=[N+]=[N-],1,training
6440,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,1,training
6441,C1=CC2OC2c2ncccc21,1,training
6442,CC(O)CN,1,training
6443,C(CCC1CO1)CC1CO1,1,training
6444,O=C1CC(=O)c2ccccc2C1=O,1,training
6445,OC1C=Cc2c(ccc3c4c5c(cccc5cc23)C=C4)C1O,1,training
6446,CC(O)CN(C)N=O,1,training
6447,CN(C)CCCCl,1,training
6448,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,1,training
