,Name,smiles,aqsoldb_A
1006,2-[({4-[(oxiran-2-ylmethoxy)methyl]cyclohexyl}methoxy)methyl]oxirane,C1CC(CCC1COCC2CO2)COCC3CO3,-1.8357972344
1627,"3-{6,6-dimethylbicyclo[3.1.1]hept-2-en-2-yl}propanal",CC1(C)C2CC=C(CCC=O)C1C2,-3.4657606101
1632,"4',4'''-azobis[N-(9,10-dihydro-9,10-dioxo-1-anthryl)[1,1'-biphenyl]-4-carboxamide]",O=C(Nc1cccc2C(=O)c3ccccc3C(=O)c12)c4ccc(cc4)c5ccc(cc5)N=Nc6ccc(cc6)c7ccc(cc7)C(=O)Nc8cccc9C(=O)c%10ccccc%10C(=O)c89,-5.7164582793
1074,2-benzoyl-5-methoxyphenol,COc1ccc(c(O)c1)C(=O)c2ccccc2,-4.73076882545
578,1-ethoxy-2-(2-methoxyethoxy)ethane,CCOCCOCCOC,0.8291459355
2140,N-(4-acetamidophenyl)-3-hydroxy-2-naphthamide,CC(=O)Nc1ccc(NC(=O)c2cc3ccccc3cc2O)cc1,-5.2503495118
2482,di-tert-butyl sec-butylidene diperoxide,CCC(C)(OOC(C)(C)C)OOC(C)(C)C,-4.4507609201
2304,amino(phenyl)acetic acid,[NH3+][C@@H](C([O-])=O)c1ccccc1,-1.5082784057
2968,tetraphenyl m-phenylene bis(phosphate),O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3cccc(O[P](=O)(Oc4ccccc4)Oc5ccccc5)c3,-6.628152646849999
327,"1,3,5-triazine-2,4,6-triamine",Nc1nc(N)nc(N)n1,-1.4871338012000002
1790,4-ethoxybenzoic acid,CCOc1ccc(cc1)C(O)=O,-2.4548997462
442,"1,6-dibutyl hexanedioate",CCCCOC(=O)CCCCC(=O)OCCCC,-3.8681538696
1858,4-{1-[4-hydroxy-3-(prop-2-en-1-yl)phenyl]propyl}-2-(prop-2-en-1-yl)phenol,CC(C)(c1ccc(O)c(CC=C)c1)c2ccc(O)c(CC=C)c2,-3.9963835519
2209,"N-{2-[(E)-2-(2,6-dicyano-4-methylphenyl)diazen-1-yl]-5-(diethylamino)phenyl}methanesulfonamide",CCN(CC)c1ccc(N=Nc2c(cc(C)cc2C#N)C#N)c(N[S](C)(=O)=O)c1,-7.2331050936
312,"1,2-dihydroacenaphthylene",C1Cc2cccc3cccc1c23,-4.7317521365
832,"2,6-diamino-1,4-dihydropyrimidin-4-one",NC1=CC(=O)N=C(N)N1,-1.378146596
2415,butyl butanoate,CCCCOC(=O)CCC,-2.3610477791
2303,amino(imino)methanaminium; cyanosulfanide,NC(N)=N,1.070648915125
1414,"3,5-dimethylbenzoyl chloride",Cc1cc(C)cc(c1)C(Cl)=O,-3.3292897203
1201,2-isopropoxyethyl acetate,CC(C)OCCOC(C)=O,-0.1657752416
2355,"bis(2,3,4,4-tetramethylpentan-2-yl)trisulfane",CC(C(C)(C)C)C(C)(C)SSSC(C)(C)C(C)C(C)(C)C,-9.129966133
1499,3-[(2-ethylhexyl)oxy]propan-1-amine,CCCCC(CC)COCCCN,-1.096509119
1973,6-methyloct-5-en-2-one,CC\C(C)=C\CCC(C)=O,-2.29877709405
86,(2R)-2-methyloxirane,C[C@@H]1CO1,0.8380333836
1403,"3,4-dimethylbenzaldehyde",Cc1ccc(C=O)cc1C,-2.277035079
2977,"trans-4-ethyl-4'-(4-propylcyclohexyl)-1,1'-biphenyl",CCCC1CCC(CC1)c2ccc(cc2)c3ccc(CC)cc3,-7.1853905644
2364,bis(2-hydroxyethyl)azanium acetate,CC(O)=O,0.7820188759
1481,3-(dimethylamino)propan-1-ol,CN(C)CCCO,0.9864676175
777,"2,4,6-trimethylbenzene-1,3-diamine",Cc1cc(C)c(N)c(C)c1N,-0.8207163555
799,"2,4-dioxo-1,3-diazetidine-1,3-bis(methyl-m-phenylene) diisocyanate",Cc1ccc(cc1N=C=O)N2C(=O)N(c3ccc(C)c(c3)N=C=O)C2=O,-5.0368259397
1666,4-(2-aminoethyl)phenol,NCCc1ccc(O)cc1,-1.1161078312
1894,"5-chloro-2-(2,4-dichlorophenoxy)aniline",Nc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-5.0452642864
54,"(2E)-1-(2,6,6-trimethylcyclohexa-1,3-dien-1-yl)but-2-en-1-one",C/C=C/C(=O)C1=C(C)C=CCC1(C)C,-3.0052489876
2403,"butane-2,3-diol",C[C@@H](O)[C@H](C)O,1.0451691789
1287,2-methylpropanoic acid,CC(C)C(O)=O,0.8459829903
1920,"5-methyl-octahydro-2-benzofuran-1,3-dione",CC1CCC2C(C1)C(=O)OC2=O,-1.3015260488
1667,"4-(2-hydroxyethoxy)benzene-1,3-diaminium sulfate",Nc1ccc(OCCO)c(N)c1,-0.2337041755
2633,ethyl formate,CCOC=O,0.10125979439999999
2594,"ethyl 2,6,6-trimethylcyclohexa-1,3-diene-1-carboxylate",CCOC(=O)C1=C(C)C=CCC1(C)C,-3.4152127816999998
1701,4-Tricyclodecylidene butanal,O=CCC\C=C1/CC2CC1C3CCCC23,-4.0901879127
1245,2-methylbut-3-yn-2-amine,CC(C)(N)C#C,1.0316559884
113,(2S)-5-amino-2-[(2-aminoacetyl)amino]-5-oxopentanoic acid,NC(=O)CC[C@H](NC(=O)C[NH3+])C([O-])=O,-0.194310278
2857,oxolan-2-ylmethyl prop-2-enoate,C=CC(=O)OCC1CCCO1,-0.2954517157
987,2-[(E)-2-(4-chloro-2-nitrophenyl)diazen-1-yl]-N-(2-chlorophenyl)-3-oxobutanamide,CC(=O)C(N=Nc1ccc(Cl)cc1[N+]([O-])=O)C(=O)Nc2ccccc2Cl,-7.7217578704
501,"1-({4-[(9,10-dioxo-9,10-dihydroanthracen-1-yl)amino]-6-phenyl-1,3,5-triazin-2-yl}amino)-9,10-dihydroanthracene-9,10-dione",O=C1c2ccccc2C(=O)c3c(Nc4nc(Nc5cccc6C(=O)c7ccccc7C(=O)c56)nc(n4)c8ccccc8)cccc13,-7.77786597
2792,"naphthalene-1,5-diol",Oc1cccc2c(O)cccc12,-2.70676900115
1009,2-[1-(carboxymethyl)cyclohexyl]acetic acid,OC(=O)CC1(CCCCC1)CC(O)=O,-1.5790839404333334
1198,"2-hydroxypropanoic acid; 7-{[bis({[3-(diethylamino)propyl]amino})-1,3,5-triazin-2-yl]amino}-4-hydroxy-3-[(E)-2-(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)diazen-1-yl]naphthalene-2-sulfonic acid",CCN(CC)CCCNc1nc(NCCCN(CC)CC)nc(Nc2ccc3c(O)c(N=Nc4ccc5NC(=O)Nc5c4)c(cc3c2)[S](O)(=O)=O)n1,-0.64043406
1394,"3,4,5-trifluorophenol",Oc1cc(F)c(F)c(F)c1,-0.1536096917
589,1-hydroxypropan-2-yl prop-2-enoate 2-hydroxypropyl prop-2-enoate,OCCCOC(=O)C=C,0.8855791863
768,"2,4,4,7-tetramethyloct-6-en-3-one",CC(C)C(=O)C(C)(C)CC=C(C)C,-3.4892158636
17,"(1R,2S,5R)-5-methyl-2-(propan-2-yl)cyclohexyl (2S)-2-hydroxypropanoate",CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@H](C)O,-2.9799872046
1042,"2-amino-2-ethylpropane-1,3-diol",CCC(N)(CO)CO,0.9015785325
1447,"3-(1-ethoxyethoxy)-3,7-dimethylocta-1,6-diene",CCOC(C)OC(C)(CCC=C(C)C)C=C,-3.9764017843
2505,diethyl but-2-enedioate,CCOC(=O)\C=C/C(=O)OCC,-1.06748522
285,"1,2,4-tris(8-methylnonyl) benzene-1,2,4-tricarboxylate",CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(c1)C(=O)OCCCCCCCC(C)C,-5.7065739478
2686,hexyl 2-methylprop-2-enoate,CCCCCCOC(=O)C(C)=C,-3.7554210341
428,"1,4-dithiane-2,5-diol",OC1CSC(O)CS1,-1.4690382322
1328,2-phenylhexanenitrile,CCCCC(C#N)c1ccccc1,-3.6623544532
2111,"N,N-dimethyloctanamide",CCCCCCCC(=O)N(C)C,-1.6002483409
669,"2,14-diazahexacyclo[13.7.1.1?,?.0Â²,Â¹Â³.0Â¹?,Â²Â³.0Â¹Â²,Â²?]tetracosa-1(22),4,6,8(24),9,11,13,15,17,19(23),20-undecaen-3-one",O=C1N2c3cccc4cccc(N=C2c5cccc6cccc1c56)c34,-7.4642333989
31,"(1S,2S,4S)-1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl prop-2-enoate",CC1(C)[C@H]2CC[C@]1(C)C(C2)OC(=O)C=C,-4.3025593098999995
1341,2-tert-butyl-4-[(5-tert-butyl-4-hydroxy-2-methylphenyl)sulfanyl]-5-methylphenol,Cc1cc(O)c(cc1Sc2cc(c(O)cc2C)C(C)(C)C)C(C)(C)C,-7.112066324
722,"2,2-bis[(heptanoyloxy)methyl]butyl heptanoate (non-preferred name)",CCCCCCC(=O)OCC(CC)(COC(=O)CCCCCC)COC(=O)CCCCCC,-6.97376589
951,"2-[(1-amino-4-hydroxy-9,10-dioxo-9,10-dihydroanthracen-2-yl)oxy]ethyl ethyl carbonate",CCOC(=O)OCCOc1cc(O)c2C(=O)c3ccccc3C(=O)c2c1N,-9.2195295624
1914,5-methyl-2-(propan-2-yl)phenol,CC(C)c1ccc(C)cc1O,-2.1996093940000003
2334,benzoyl benzenecarboperoxoate,O=C(OOC(=O)c1ccccc1)c2ccccc2,-5.8401598848
214,"1,1'-(2,3-dimethylbutane-2,3-diyl)dibenzene",CC(C)(c1ccccc1)C(C)(C)c2ccccc2,-6.4741688972
989,2-[(E)-2-(4-methoxy-2-nitrophenyl)diazen-1-yl]-N-(2-methoxyphenyl)-3-oxobutanamide,COc1ccc(N=NC(C(C)=O)C(=O)Nc2ccccc2OC)c(c1)[N+]([O-])=O,-8.3082430527
1164,2-heptadecyl-1H-imidazole,CCCCCCCCCCCCCCCCCc1[nH]ccn1,-7.214642713
2843,oxacyclohexadecan-2-one,O=C1CCCCCCCCCCCCCCO1,-6.49183535235
3008,"tris(1,3-dichloropropan-2-yl) phosphate",ClCC(CCl)O[P](=O)(OC(CCl)CCl)OC(CCl)CCl,-4.58299524175
326,"1,3,5-triazinane-2,4,6-trione; 1,3,5-triazine-2,4,6-triamine",Nc1nc(N)nc(N)n1,-4.815615118166666
560,1-chloro-3-nitrobenzene,[O-][N+](=O)c1cccc(Cl)c1,-2.6838213195
1383,"3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctan-1-ol",OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-4.2870640225
1724,"4-[(E)-2-(2,5-dichlorophenyl)diazen-1-yl]-3-hydroxy-N-phenylnaphthalene-2-carboxamide",Clc1ccc(Cl)c(N\N=C2\C(=O)C(=Cc3ccccc23)C(=O)Nc4ccccc4)c1,-7.9073894624
1086,"2-butyl-1,3-diazaspiro[4.4]non-1-en-4-one 2-butyl-1,3-diazaspiro[4.4]non-2-en-4-one dihydrochloride",Cl,-1.019613944
2372,bis(4-isocyanatophenyl) [(4-isocyanatophenyl)sulfanyl]phosphonate,O=C=Nc1ccc(O[P](=S)(Oc2ccc(cc2)N=C=O)Oc3ccc(cc3)N=C=O)cc1,-6.4917192558
341,"1,3-bis(octadecanoyloxy)propan-2-yl octadecanoate",CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,-5.4730005799
1653,"4,7,7-trimethylbicyclo[3.1.1]hept-3-ene",CC1=CCC2CC1C2(C)C,-3.3923388515499995
147,(3Z)-hex-3-en-1-yl methyl carbonate,CC/C=C/CCOC(=O)OC,-3.0698306477
2380,bis(propan-2-yl)amine,CC(C)NC(C)C,0.0362422138
2932,retinol,CC(=C\CO)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,-7.4570624715
1107,"2-cyano-N-methyl-2-[(1E)-3-(2,4,6-trioxo-1,3-diazinan-5-ylidene)-2,3-dihydro-1H-isoindol-1-ylidene]acetamide",CNC(=O)/C(C#N)=C/1NC(c2ccccc12)=C3C(=O)NC(=O)NC3=O,-7.5280099033
848,"2-(1,3-benzothiazol-2-yldisulfanyl)-1,3-benzothiazole",S(Sc1sc2ccccc2n1)c3sc4ccccc4n3,-4.7439087308
966,"2-[(2-{[3-(3,5-di-tert-butyl-4-hydroxyphenyl)propanoyl]oxy}ethyl)sulfanyl]ethyl 3-(3,5-di-tert-butyl-4-hydroxyphenyl)propanoate",CC(C)(C)c1cc(CCC(=O)OCCSCCOC(=O)CCc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-5.8081724723
1072,2-benzoyl-5-(octyloxy)phenol,CCCCCCCCOc1ccc(c(O)c1)C(=O)c2ccccc2,-7.0137980476
2506,diethyl carbonate,CCOC(=O)OCC,-0.7982097075
1905,"5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane",CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O,-4.1708247593
155,(4-methyl-4-phenylpent-1-en-2-yl)benzene,CC(C)(CC(=C)c1ccccc1)c2ccccc2,-6.0118424704
665,1H-benzimidazole,[nH]1cnc2ccccc12,-1.769197233
661,"1H-1,2,4-triazol-3-amine",Nc1[nH]ncn1,0.7594911048749999
1002,2-[(carbamoylmethyl)(carboxymethyl)amino]acetic acid,NC(=O)C[NH+](CC([O-])=O)CC([O-])=O,-1.809388694
2382,bis(tetrakis(hydroxymethyl)phosphanium) sulfate,OC[P+](CO)(CO)CO,1.9675126996
2562,dodecyl (9Z)-octadec-9-enoate,CCCCCCCCCCCCOC(=O)CCCCCCC\C=C\CCCCCCCC,-6.9550061959
176,(6R)-3-methyl-6-(propan-2-yl)cyclohex-2-en-1-one,CC(C)[C@H]1CCC(=CC1=O)C,-1.7882436903
2702,isooctyl acrylate,CC(C)CCCCCOC(=O)C=C,-4.1706554665
1879,5-Chlorothiophene-2-sulfonamide,N[S](=O)(=O)c1sc(Cl)cc1,-3.2959363681
1524,3-[hydroxy(phenyl)phosphoryl]propanoic acid,OC(=O)CC[P](O)(=O)c1ccccc1,-0.8249045749666667
2868,pentan-2-one,CCCC(C)=O,-0.0742379953
1203,2-methoxy-2-methylbutane,CCC(C)(C)OC,-0.9799479822
1990,7-methyloctan-1-ol,CC(C)CCCCCCO,-2.91095187985
24,"(1S,2R,10R,11S,15S)-2,15-dimethyltetracyclo[8.7.0.0Â²,?.0Â¹Â¹,Â¹?]heptadec-6-ene-5,14-dione",C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,-3.6374518234
2861,"oxydipropane-1,2-diyl bisacrylate",CC(COCC(C)OC(=O)C=C)OC(=O)C=C,-1.6682980883
2700,isohexadecyl 12-[(1-oxooctadecyl)oxy]octadecanoate,CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCC)CCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C,-8.7553724653
2116,"N-(1,4-dimethylpentyl)-N'-phenylbenzene-1,4-diamine",CC(C)CCC(C)Nc1ccc(Nc2ccccc2)cc1,-5.624837561
2340,benzyl benzoate,O=C(OCc1ccccc1)c2ccccc2,-4.1776244939
875,2-(2-{[(2R)-2-ethylhexyl]oxy}ethoxy)ethyl prop-2-enoate 2-(2-{[(2S)-2-ethylhexyl]oxy}ethoxy)ethyl prop-2-enoate,CCCC[C@H](CC)COCCOCCOC(=O)C=C,-3.9942741056
2743,methyl 2-methylbenzoate,COC(=O)c1ccccc1C,-1.7566476759
938,2-(trifluoromethyl)aniline,Nc1ccccc1C(F)(F)F,-1.6756867087
2552,docosanoic acid,CCCCCCCCCCCCCCCCCCCCCC(O)=O,-5.58068944935
3025,"tris(prop-2-en-1-yl)-1,3,5-triazinane-2,4,6-trione",C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O,-1.8526019693
385,"1,4,7,10-tetraazacyclododecane",C1CNCCNCCNCCN1,-0.0375676926
2553,docosyl docosanoate,CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCCCCCCCC,-7.1133991412
2960,tetraethylazanium benzoate,CC[N+](CC)(CC)CC,0.583312842
2258,Vat Orange 11,O=C1c2ccccc2C(=O)c3c4[nH]c5c(ccc6C(=O)c7c8[nH]c9c(ccc%10C(=O)c%11ccccc%11C(=O)c9%10)c8ccc7C(=O)c56)c4ccc13,-8.8106451034
936,2-(sec-butylamino)ethanol,CCC(C)NCCO,0.6667009337
2627,"ethyl N,N-diphenylcarbamate",CCOC(=O)N(c1ccccc1)c2ccccc2,-3.9692395593
2976,trans-1-(1-oxohexadecyl)-4-[(1-oxohexadecyl)oxy]-L-proline,CCCCCCCCCCCCCCCC(=O)O[C@@H]1C[C@H](N(C1)C(=O)CCCCCCCCCCCCCCC)C(O)=O,-5.7838757207
1332,2-piperidin-2-ylethanol,OCC[C@@H]1CCCC[NH2+]1,0.6427483546
1934,6'-methoxycinchonan-9-ol,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,-3.08856395465
935,2-(propan-2-yloxy)propane,CC(C)OC(C)C,-1.5165927583
566,1-chloro-4-nitrobenzene,[O-][N+](=O)c1ccc(Cl)cc1,-2.7737056991499998
1854,4-tert-butylcyclohexyl prop-2-enoate,CC(C)(C)C1CCC(CC1)OC(=O)C=C,-3.8637457305
2469,dec-4-enal,CCCCC/C=C/CCC=O,-3.301742894
1645,"4,4'-methylenebis(cyclohexylamine)",NC1CCC(CC1)CC2CCC(N)CC2,-1.5267207553666668
2157,"N-(5-chloro-2,4-dimethoxyphenyl)-3-hydroxy-2-naphthamide",COc1cc(OC)c(NC(=O)c2cc3ccccc3cc2O)cc1Cl,-5.3775405806
1792,4-ethylphenol,CCc1ccc(O)cc1,-1.2177221895
1430,"3,7-dimethyloct-6-en-1-yl butyrate",CCCC(=O)OCCC(C)CCC=C(C)C,-5.1426120809
2362,bis(2-ethylhexyl) carbonate,CCCCC(CC)COC(=O)OCC(CC)CCCC,-6.9799366685
1013,2-[2-(2-{2-[(2-methylprop-2-enoyl)oxy]ethoxy}ethoxy)ethoxy]ethyl 2-methylprop-2-enoate,CC(=C)C(=O)OCCOCCOCCOCCOC(=O)C(C)=C,-1.4186392601
1928,"5-tert-butyl-2-[5-(5-tert-butyl-1,3-benzoxazol-2-yl)thiophen-2-yl]-1,3-benzoxazole",CC(C)(C)c1ccc2oc(nc2c1)c3sc(cc3)c4oc5ccc(cc5n4)C(C)(C)C,-6.634046793
2288,[4-(aminomethyl)phenyl]methanamine,NCc1ccc(CN)cc1,1.1750718055
126,(3-chloropropyl)triethoxysilane,CCO[Si](CCCCl)(OCC)OCC,-3.3285834497
2130,N-(2-ethoxyphenyl)-N'-[4-(10-methylundecyl)phenyl]ethanediamide,CCOc1ccccc1NC(=O)C(=O)Nc2ccc(CCCCCCCCCC(C)C)cc2,-6.0994494699
1347,2-tert-butyl-6-[(3-tert-butyl-2-hydroxy-5-methylphenyl)methyl]-4-methylphenol,Cc1cc(Cc2cc(C)cc(c2O)C(C)(C)C)c(O)c(c1)C(C)(C)C,-6.6276831107
355,"1,3-diethyl 2-({4-[3-ethoxy-2-(ethoxycarbonyl)-3-oxoprop-1-en-1-yl]phenyl}methylidene)propanedioate",CCOC(=O)C(=Cc1ccc(cc1)C=C(C(=O)OCC)C(=O)OCC)C(=O)OCC,-5.6216352692
827,"2,6-di-tert-butyl-4-[(3,5-di-tert-butyl-4-hydroxyphenyl)methyl]phenol",CC(C)(C)c1cc(Cc2cc(c(O)c(c2)C(C)(C)C)C(C)(C)C)cc(c1O)C(C)(C)C,-8.682640845166667
1639,"4,4'-Isopropylidenediphenol, oligomeric reaction products with 1-chloro-2,3-epoxypropane, esters with acrylic acid",CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,-3.2949292087
984,"2-[(E)-2-(2-methoxyphenyl)diazen-1-yl]-3-oxo-N-(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)butanamide",COc1ccccc1N=NC(C(C)=O)C(=O)Nc2ccc3NC(=O)Nc3c2,-7.6305993261
362,"1,3-dihydroxypropan-2-one",OCC(=O)CO,1.0138642136
345,"1,3-bis[(2-ethylhexanoyl)oxy]propan-2-yl 2-ethylhexanoate",CCCCC(CC)C(=O)OCC(COC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC,-6.97376589
2097,"N,N-diisobutylformamide",CC(C)CN(CC(C)C)C=O,-1.082666634
2588,ethyl (2S)-5-carbamimidamido-2-dodecanamidopentanoate hydrochloride,Cl,-0.2316119628
711,"2,2,6,6-tetramethylpiperidin-4-yl hexadecanoate 2,2,6,6-tetramethylpiperidin-4-yl octadecanoate",CCCCCCCCCCCCCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1,-7.2145248952
2650,heptan-2-one,CCCCCC(C)=O,-1.4333383705
10,"(1E)-1-(2,6,6-trimethylcyclohex-1-en-1-yl)pent-1-en-3-one; (1E)-1-(2,6,6-trimethylcyclohex-2-en-1-yl)pent-1-en-3-one; (3E)-3-methyl-4-(2,6,6-trimethylcyclohex-1-en-1-yl)but-3-en-2-one; (3E)-3-methyl-4-(2,6,6-trimethylcyclohex-2-en-1-yl)but-3-en-2-one",CCC(=O)/C=C/C1C(=CCCC1(C)C)C,-3.9923409786
2458,cyclohexyl 2-hydroxybenzoate,Oc1ccccc1C(=O)OC2CCCCC2,-4.5863759158
1834,4-methylpent-1-ene,CC(C)CC=C,-3.3923616684
793,"2,4-dihydroxy-N-(3-hydroxypropyl)-3,3-dimethylbutanamide",CC(C)(CO)C(O)C(=O)NCCCO,0.4376764541
2918,propanoic acid,CCC(O)=O,1.1303048889
94,"(2R,3R,4S,5R)-2-(6-amino-9H-purin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",Nc1ncnc2n(cnc12)C3OC(CO)C(O)C3O,-1.8109595369
129,(3-methoxy-3-methylbutyl) acetate,COC(C)(C)CCOC(C)=O,-0.4390291979
2279,[2-(3-methylbutoxy)ethyl]benzene,CC(C)CCOCCc1ccccc1,-3.9337357827
2956,tetradecyl octadecanoate,CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC,-8.9830504541
1900,5-heptyloxolan-2-one,CCCCCCC[C@H]1CCC(=O)O1,-3.0668187599
2436,chloromethane,CCl,-0.9772765349
1932,"6'-(dibutylamino)-3'-methyl-2'-(phenylamino)-3H-spiro[2-benzofuran-1,9'-xanthene]-3-one",CCCCN(CCCC)c1ccc2c(Oc3cc(C)c(Nc4ccccc4)cc3C25OC(=O)c6ccccc56)c1,-7.185386555466667
2185,N-ethyl(propan-2-yloxy)carbothioamide,CCNC(=S)OC(C)C,-1.7320888743666665
1865,"4-{[4-(diethylamino)phenyl](phenyl)methylidene}-N,N-diethylcyclohexa-2,5-dien-1-iminium acetate",CCN(CC)c1ccc(cc1)[C+](c2ccccc2)c3ccc(cc3)N(CC)CC,-0.6479880176
1658,"4-(1-ethoxyvinyl)-3,3,5,5-tetramethylcyclohexanone",CCOC(=C)C1C(C)(C)CC(=O)CC1(C)C,-3.6433442829
516,"1-[(E)-2-(2,4-dimethylphenyl)diazen-1-yl]naphthalen-2-ol",Cc1ccc(N\N=C2/C(=O)C=Cc3ccccc23)c(C)c1,-6.7054442976
1857,4-{1-[4-(cyanooxy)phenyl]ethyl}phenyl cyanate,CC(c1ccc(OC#N)cc1)c2ccc(OC#N)cc2,-5.2179508887
1277,2-methylprop-2-enamide,CC(=C)C(N)=O,0.22271550565
950,"2-Hydroxy-N,N-dimethylpropanamide",CC(O)C(=O)N(C)C,1.6302351258
1120,2-ethoxyethyl 2-methylprop-2-enoate,CCOCCOC(=O)C(C)=C,-0.9674738601
419,"1,4-dimethyl 2-[(E)-2-{2-oxo-1-[(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)carbamoyl]propyl}diazen-1-yl]benzene-1,4-dicarboxylate",COC(=O)c1ccc(C(=O)OC)c(c1)N=NC(C(C)=O)C(=O)Nc2ccc3NC(=O)Nc3c2,-6.3140693713
922,2-(dimethylamino)ethyl acrylate,CN(C)CCOC(=O)C=C,0.53420506395
2238,"Phenol, 4-methyl-, reaction products with dicyclopentadiene and isobutylene",CC(C)=C,-6.82144231675
477,1-(4-hydroxyphenyl)ethan-1-one,CC(=O)c1ccc(O)cc1,-1.1362000484
2035,"Carboxylic acids, di-, C4-6",OC(=O)CCCC(O)=O,-0.1209521291
2216,"N-{5-[bis(prop-2-en-1-yl)amino]-2-[(E)-2-(2-chloro-4,6-dinitrophenyl)diazen-1-yl]-4-methoxyphenyl}acetamide",COc1cc(N=Nc2c(Cl)cc(cc2[N+]([O-])=O)[N+]([O-])=O)c(NC(C)=O)cc1N(CC=C)CC=C,-4.3881793818
1692,4-(propan-2-yl)benzaldehyde,CC(C)c1ccc(C=O)cc1,-2.7852565821
2251,Spironolactone intermediate,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]45CCC(=O)O5,-4.2250037793
1471,3-(4-tert-butylphenyl)propanal,CC(C)(C)c1ccc(CCC=O)cc1,-3.1588329057
1202,2-isopropyl-5-methylcyclohexanol,CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1O,-2.5604043774
1669,4-(2-methylbutan-2-yl)phenol,CCC(C)(C)c1ccc(O)cc1,-2.936746489
2825,octadecyl 3-{[3-(octadecyloxy)-3-oxopropyl]sulfanyl}propanoate,CCCCCCCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCCCCCCC,-7.033505784000001
1970,"6-methoxy-1,2,3,4-tetrahydronaphthalene",COc1ccc2CCCCc2c1,-2.7477385243
820,"2,6,10-trimethyldodecane",CCC(C)CCCC(C)CCCC(C)C,-7.77232383015
1997,8-ethyl-9-methylheptadecane; 8-methyl-7-propylhexadecane,CCCCCCCCC(C)C(CC)CCCCCCC,-6.7521345295
3042,vinyltoluene,Cc1cccc(C=C)c1,-3.1231503041
1248,2-methylbutan-1-ol,CCC(C)CO,-0.47028346460000003
2708,"menthane, monohydroperoxy derivative",CC(C)C1CCC(C)CC1OO,-2.5888216416
2661,hexadecyl hexadecanoate,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,-8.7546500954
1046,2-amino-3-[(2-amino-2-carboxyethyl)disulfanyl]propanoic acid,N[C@@H](CSSC[C@H](N)C(O)=O)C(O)=O,-3.2271633853
1888,"5-amino-2,4,6-triiodoisophthalic acid",Nc1c(I)c(C([O-])=O)c(I)c(C([O-])=O)c1I,-1.569622787
615,"1-phenyldecane-1,3-dione",CCCCCCCC(=O)CC(=O)c1ccccc1,-5.865882744866667
1318,2-phenylacetonitrile,N#CCc1ccccc1,-3.0687460001
2935,suberonitrile,N#CCCCCCCC#N,-1.0810922867
2514,"dihydro-3-(tetrapropenyl)furan-2,5-dione",CC(C)CC(C)CC(C)\C=C(/C)C1CC(=O)OC1=O,-4.2749882471
1772,4-chloro-2-(2-chlorobenzoyl)aniline,Nc1ccc(Cl)cc1C(=O)c2ccccc2Cl,-7.4250889383
3003,trimethylsilane,C[Si](C)C,-1.2150311427
131,"(3-{3,5-bis[3-(dimethylamino)propyl]-1,3,5-triazinan-1-yl}propyl)dimethylamine",CN(C)CCCN1CN(CCCN(C)C)CN(CCCN(C)C)C1,0.1642130702
