,Name,SMILES,Solubility
2270,"[(2R,3R,4S,5R,6R)-3,4,5,6-tetrakis(acetyloxy)oxan-2-yl]methyl acetate",CC(=O)OCC1OC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,-2.4153529113
2271,"[(2S,4R)-2-(2,4-dichlorophenyl)-2-(1H-1,2,4-triazol-1-ylmethyl)-1,3-dioxolan-4-yl]methanol",OC[C@@H]1CO[C@](Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,-2.9059550684
2272,[(benzyloxy)methyl]benzene,C(OCc1ccccc1)c2ccccc2,-3.6704002069
2273,[(bis{6-[bis(phosphonomethyl)amino]hexyl}amino)methyl]phosphonic acid,O[P](O)(=O)CN(CCCCCCN(C[P](O)(O)=O)C[P](O)(O)=O)CCCCCCN(C[P](O)(O)=O)C[P](O)(O)=O,-0.09167824625
2274,"[1,3(or 1,4)-phenylenebis(1-methylethylidene)]bis[tert-butyl] peroxide",CC(C)(C)OOC(C)(C)c1ccc(cc1)C(C)(C)OOC(C)(C)C,-6.3323174364
2275,"[1,3,8,16,18,24-hexabromo-2,4,9,10,11,15,17,22,23,25-decachloro-29H,31H-phthalocyaninato(2-)-N29,N30,N31,N32]copper",Clc1c(Cl)c(Br)c2C3=NC(=Nc4n5[Cu]N6C(=N3)c7c(Cl)c(Br)c(Cl)c(Br)c7C6=NC8=NC(=Nc5c9c(Br)c(Cl)c(Br)c(Cl)c49)c%10c(Cl)c(Cl)c(Br)c(Cl)c8%10)c2c1Cl,-9.1442341106
2276,[1-(carbamoylamino)-2-methylpropyl]urea,CC(C)C(NC(N)=O)NC(N)=O,-2.28681561345
2277,"[2,2-bis(2-ethylhexanoyloxymethyl)-3-[2-(2-ethylhexanoyloxymethyl)-3-(7-methyloctanoyloxy)-2-(7-methyloctanoyloxymethyl)propoxy]propyl] 7-methyloctanoate",CCCCC(CC)C(=O)OCC(COCC(COC(=O)CCCCCC(C)C)(COC(=O)C(CC)CCCC)COC(=O)C(CC)CCCC)(COC(=O)CCCCCC(C)C)COC(=O)CCCCCC(C)C,-7.323686796
2278,[2-(1-propoxyethoxy)ethyl]benzene,CCCOC(C)OCCc1ccccc1,-3.3841929036
2279,[2-(3-methylbutoxy)ethyl]benzene,CC(C)CCOCCc1ccccc1,-3.9337357827
2280,[2-(4-aminobenzenesulfonyl)ethoxy]sulfonic acid,Nc1ccc(cc1)[S](=O)(=O)CCO[S](O)(=O)=O,-1.9051186702
2281,[2-(cyclohexyloxy)ethyl]benzene,C1CCC(CC1)OCCc2ccccc2,-2.4180900548
2282,[2-(tert-butylperoxy)propan-2-yl]benzene,CC(C)(C)OOC(C)(C)c1ccccc1,-4.2909341502
2283,"[2-[2-oxo-5-(2,4,4-trimethylpentan-2-yl)-3H-1-benzofuran-3-yl]-4-(2,4,4-trimethylpentan-2-yl)phenyl] acetate",CC(=O)Oc1ccc(cc1C2C(=O)Oc3ccc(cc23)C(C)(C)CC(C)(C)C)C(C)(C)CC(C)(C)C,-6.6925825623
2284,[2-[[4-[(2-chloro-4-nitrophenyl)azo]phenyl]ethylamino]ethyl](2-hydroxypropyl)dimethylammonium acetate,CCN(CC[N+](C)(C)CC(C)O)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+]([O-])=O,-0.5731459846
2285,"[2-butyl-4-chloro-1-({4-[2-(2H-1,2,3,4-tetrazol-5-yl)phenyl]phenyl}methyl)-1H-imidazol-5-yl]methanol",CCCCc1nc(Cl)c(CO)n1Cc2ccc(cc2)c3ccccc3c4n[nH]nn4,-4.9450169862
2286,"[2-methyl-2-(2-methylpropyl)-1,3-dioxolan-4-yl]methanol",CC(C)CC1(C)OCC(CO)O1,-0.7059803773
2287,"[3-methyl-4-(2,2,2-trifluoroethoxy)pyridin-2-yl]methanol",Cc1c(CO)nccc1OCC(F)(F)F,-1.7920737105
2288,[4-(aminomethyl)phenyl]methanamine,NCc1ccc(CN)cc1,1.1750718055
2289,"[4-[(4-diethylaminophenyl)-phenylmethylidene]-1-cyclohexa-2,5-dienylidene]-diethylazanium; hydrogen sulfate",CCN(CC)c1ccc(cc1)[C+](c2ccccc2)c3ccc(cc3)N(CC)CC,-2.0572883439
2290,"[9-methyl-6-(propan-2-yl)-1,4-dioxaspiro[4.5]decan-2-yl]methanol",CC(C)C1CCC(C)CC12OCC(CO)O2,-2.2793855347
2291,[disulfanediylbis(carbonothioylnitrilo)]tetramethane,CN(C)C(=S)SSC(=S)N(C)C,-4.1321069774999994
2292,"[phenyl(2,4,6-trimethylbenzoyl)phosphoryl](2,4,6-trimethylphenyl)methanone",Cc1cc(C)c(c(C)c1)C(=O)[P](=O)(C(=O)c2c(C)cc(C)cc2C)c3ccccc3,-6.6216674424
2293,[tris(isopropenyloxy)vinyl]silane,CC(=C)O[Si](OC(C)=C)(OC(C)=C)C=C,0.6452233386
2294,acetaldehyde oxime,C/C=N/O,0.4958194622
2295,acetic acid,CC(O)=O,1.0017178079
2296,acetonitrile,CC#N,1.3866551008
2297,acetyl chloride,OC(=O)CCl,-0.24635836023333332
2298,acetylene,C#C,-1.3364263766
2299,"acid D,L-aspart",NC(CC(O)=O)C(O)=O,-1.2293181874
2300,acrylic acid,OC(=O)C=C,0.0059673299
2301,adamantan-1-amine,NC12CC3CC(CC(C3)C1)C2,-2.2001833012
2302,amino(imino)methanaminium nitrate,NC(N)=N,0.0102512628
2303,amino(imino)methanaminium; cyanosulfanide,NC(N)=N,1.070648915125
2304,amino(phenyl)acetic acid,[NH3+][C@@H](C([O-])=O)c1ccccc1,-1.5082784057
2305,aminocaproic acid,NCCCCCC(O)=O,0.6511937577
2306,aminoformonitrile,NC#N,1.1681782568333334
2307,aminothiourea,NNC(N)=S,-0.90273258295
2308,"androsta-1,4-diene-3,17-dione",CC12CCC3C(CCC4=CC(=O)C=CC34C)C1CCC2=O,-2.8204596094
2309,aniline,Nc1ccccc1,-0.41889966705
2310,aniline; formaldehyde,Nc1ccccc1,-2.1459060522666666
2311,anthracene,c1ccc2cc3ccccc3cc2c1,-6.41328470695
2312,anthracene; benzene; ethylbenzene; naphthalene; tetradecane,CCCCCCCCCCCCCC,-5.6389550037500005
2313,azacyclotridecan-2-one,O=C1CCCCCCCCCCCN1,-2.7839981100199997
2314,azepan-2-one,O=C1CCCCCN1,0.8721982384
2315,azepane,C1CCCNCC1,0.2340379542
2316,aziridine,C1CN1,1.3658352118
2317,benzaldehyde,O=Cc1ccccc1,-1.3140311578333332
2318,benzene,c1ccccc1,-1.6304399516
2319,"benzene-1,2-diamine",Nc1ccccc1N,-0.491125307
2320,"benzene-1,2-dicarboxylic acid",OC(=O)c1ccccc1C(O)=O,-1.3263710606999999
2321,"benzene-1,2-diol",Oc1ccccc1O,0.66846004355
2322,"benzene-1,3,5-tricarboxylic acid",OC(=O)c1cc(cc(c1)C(O)=O)C(O)=O,-1.9422995529
2323,"benzene-1,3-diamine",Nc1cccc(N)c1,0.5984548631
2324,"benzene-1,3-diol",Oc1cccc(O)c1,0.928488084275
2325,"benzene-1,4-diamine",Nc1ccc(N)cc1,-0.5225821237
2326,"benzene-1,4-dicarbonyl dichloride",ClC(=O)c1ccc(cc1)C(Cl)=O,-4.08012495005
2327,"benzene-1,4-diol",Oc1ccc(O)cc1,-0.19099717123333335
2328,benzene; ethenylbenzene; toluene,Cc1ccccc1,-2.971261672266667
2329,benzenesulfonic acid,O[S](=O)(=O)c1ccccc1,0.8489070931
2330,benzenesulfonyl chloride,Cl[S](=O)(=O)c1ccccc1,-1.88532188
2331,benzoate; diaminomethylideneazanium,N[C+](N)N,0.0050162556
2332,benzoic acid,OC(=O)c1ccccc1,-1.5831989168
2333,benzonitrile,N#Cc1ccccc1,-5.0133597502
2334,benzoyl benzenecarboperoxoate,O=C(OOC(=O)c1ccccc1)c2ccccc2,-5.8401598848
2335,benzyl (2E)-3-phenylprop-2-enoate,O=C(OCc1ccccc1)/C=C/c2ccccc2,-4.8207960263
2336,benzyl 2-hydroxybenzoate,Oc1ccccc1C(=O)OCc2ccccc2,-4.4139224059
2337,benzyl 2-methylprop-2-enoate,CC(=C)C(=O)OCc1ccccc1,-2.9682045412
2338,benzyl 2-phenylacetate,O=C(Cc1ccccc1)OCc2ccccc2,-3.8632748797
2339,benzyl 4-hydroxybenzoate,Oc1ccc(cc1)C(=O)OCc2ccccc2,-3.34169320025
2340,benzyl benzoate,O=C(OCc1ccccc1)c2ccccc2,-4.1776244939
2341,benzyl butanoate,CCCC(=O)OCc1ccccc1,-2.9591007862
2342,benzyl formate,O=COCc1ccccc1,-1.6731198029
2343,benzyl propanoate,CCC(=O)OCc1ccccc1,-2.78018177965
2344,"benzyl({[(2,6-dimethylphenyl)carbamoyl]methyl})diethylazanium benzoate hydrate",CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc2ccccc2,-1.00882802945
2345,benzyl-tributylazanium; 4-hydroxynaphthalene-1-sulfonate,CCCC[N+](CCCC)(CCCC)Cc1ccccc1,-2.6418192727
2346,benzyldimethylamine,CN(C)Cc1ccccc1,-1.2279188258
2347,"beta,beta-carotene",CC1=C(\C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)CCCC2(C)C)C(C)(C)CCC1,-7.5537924381
2348,beta-alanine,NCCC(O)=O,0.7865480446
2349,bicyclo[2.2.1]hept-2-ene,C1CC2CC1C=C2,-2.8477212054
2350,biphenyl-2-amine,Nc1ccccc1c2ccccc2,-2.8611137345
2351,"bis(1,2,2,6,6-pentamethylpiperidin-4-yl) 2-butyl-2-[(3,5-di-tert-butyl-4-hydroxyphenyl)methyl]propanedioate",CCCCC(Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)(C(=O)OC2CC(C)(C)N(C)C(C)(C)C2)C(=O)OC3CC(C)(C)N(C)C(C)(C)C3,-5.6852053709499994
2352,"bis(1,3-benzothiazol-2-ylsulfanyl)(tert-butyl)amine",CC(C)(C)N(Sc1sc2ccccc2n1)Sc3sc4ccccc4n3,-8.3629378574
2353,bis(11-methyldodecyl) phthalate,CC(C)CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC(C)C,-5.7249587317
2354,"bis(2,2,6,6-tetramethylpiperidin-4-yl) decanedioate",CC1(C)CNCC(C)(C)C1OC(=O)CCCCCCCCC(=O)OC2C(C)(C)CNCC2(C)C,-4.4077469895
2355,"bis(2,3,4,4-tetramethylpentan-2-yl)trisulfane",CC(C(C)(C)C)C(C)(C)SSSC(C)(C)C(C)C(C)(C)C,-9.129966133
2356,"bis(2,4,4-trimethylpentyl)phosphinic acid",CC(CC(C)(C)C)C[P](O)(=O)CC(C)CC(C)(C)C,-4.3661284711
2357,"bis(2,4-dichloro-5-nitrophenyl) carbonate",[O-][N+](=O)c1cc(OC(=O)Oc2cc(c(Cl)cc2Cl)[N+]([O-])=O)c(Cl)cc1Cl,-6.8129074612
2358,bis(2-[bis(2-hydroxyethyl)amino]ethan-1-ol); dodecanedioic acid,OCCN(CCO)CCO,0.2768038328
2359,bis(2-butoxyethyl) adipate,CCCCOCCOC(=O)CCCCC(=O)OCCOCCCC,-4.24703494035
2360,"bis(2-chloroethyl) 3,3'-[(2,5-dimethyl-p-phenylene)bis[iminocarbonyl(2-hydroxy-1,3-naphthylene)azo]]di-p-toluate",Cc1ccc(cc1N\N=C2\C(=O)C(=Cc3ccccc23)C(=O)Nc4cc(C)c(NC(=O)C5=Cc6ccccc6C(=N/Nc7c(C)cccc7C(=O)OCCCl)/C5=O)cc4C)C(=O)OCCCl,-7.8142410285
2361,"bis(2-ethylhexyl) 3,4,5,6-tetrabromophthalate",CCCCC(CC)COC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)OCC(CC)CCCC,-8.04950048005
2362,bis(2-ethylhexyl) carbonate,CCCCC(CC)COC(=O)OCC(CC)CCCC,-6.9799366685
2363,bis(2-ethylhexyl)amine,CCCCC(CC)CNCC(CC)CCCC,-3.98318031735
2364,bis(2-hydroxyethyl)azanium acetate,CC(O)=O,0.7820188759
2365,"bis(2-hydroxypropane-1,2,3-tricarboxylic acid); tris(piperazine)",OC(=O)CC(O)(CC(O)=O)C(O)=O,0.2879414183
2366,"bis(2-phenyl-4,5-dihydro-1H-imidazole); benzene-1,2,4,5-tetracarboxylic acid",OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O,-1.9594675236
2367,bis(3-aminopropyl)(dodecyl)amine,CCCCCCCCCCCCN(CCCN)CCCN,-0.1977113735
2368,bis(3-aminopropyl)(methyl)amine,CN(CCCN)CCCN,0.8378838589
2369,bis(3-methylbutyl) phthalate,CC(C)CCOC(=O)c1ccccc1C(=O)OCCC(C)C,-5.4448989106
2370,bis(4-fluorophenyl)methanone,Fc1ccc(cc1)C(=O)c2ccc(F)cc2,-4.6842776809333335
2371,bis(4-hydroxy-N-methylanilinium) sulfate,CNc1ccc(O)cc1,-0.73158085575
2372,bis(4-isocyanatophenyl) [(4-isocyanatophenyl)sulfanyl]phosphonate,O=C=Nc1ccc(O[P](=S)(Oc2ccc(cc2)N=C=O)Oc3ccc(cc3)N=C=O)cc1,-6.4917192558
2373,bis(8-methylnonyl) but-2-enedioate,CC(C)CCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCC(C)C,-6.4222745911
2374,bis(8-methylnonyl) phenyl phosphite,CC(C)CCCCCCCOP(OCCCCCCCC(C)C)Oc1ccccc1,-6.06024935015
2375,bis(8-methylnonyl) sebacate,CC(C)CCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC(C)C,-6.842636651975
2376,bis(9E)-octadec-9-en-1-yl phosphonate,CCCCCCCC/C=C/CCCCCCCCO[P+](=O)OCCCCCCCC\C=C\CCCCCCCC,-9.5344195865
2377,bis(amino(imino)methanaminium) carbonate,NC(N)=N,0.3975348562
2378,bis(nonylphenyl)amine,CCCCCCCCCc1cccc(Nc2cccc(CCCCCCCCC)c2)c1,-7.9260469847
2379,bis(prop-2-en-1-yl)amine,C=CCNCC=C,-0.0790069571
2380,bis(propan-2-yl)amine,CC(C)NC(C)C,0.0362422138
2381,bis(pyridin-1-ium) [(oxidodioxochromio)oxy]chromiumoylolate,O[Cr](=O)(=O)O[Cr](O)(=O)=O,0.3990871294
2382,bis(tetrakis(hydroxymethyl)phosphanium) sulfate,OC[P+](CO)(CO)CO,1.9675126996
2383,bis(trimethyl(tetradecyl)azanium) oxalate,CCCCCCCCCCCCCC[N+](C)(C)C,-1.55001931445
2384,bis(trimethylsilyl)amine,C[Si](C)(C)N[Si](C)(C)C,-1.7870151566999999
2385,"bis({[bis(3,5,5-trimethylhexyl)carbamothioyl]sulfanyl})zinc",CC(CCN(CCC(C)CC(C)(C)C)C(=S)S[Zn]SC(=S)N(CCC(C)CC(C)(C)C)CCC(C)CC(C)(C)C)CC(C)(C)C,-6.1025269393
2386,bis-O-(benzylidene)-D-glucitol,O[C@]12COC(O[C@@H]1[C@H]3OC(OC[C@H]3O2)c4ccccc4)c5ccccc5,-4.4379626594
2387,bis[(2-ethylhexyl)oxy]phosphinic acid,CCCCC(CC)CO[P](O)(=O)OCC(CC)CCCC,-3.3263253758749998
2388,bromo(chloro)methane,ClCBr,0.6108358975999999
2389,bromo(trifluoro)methane,FC(F)(F)Br,-2.6677709688
2390,bromobenzene,Brc1ccccc1,-2.56358382045
2391,but-1-ene,CCC=C,-2.4026718139
2392,but-1-ene; (E)-but-2-ene,CCC=C,-5.050054784
2393,but-2-enedioic acid,OC(=O)\C=C\C(O)=O,-7.2865762173
2394,"but-2-yne-1,4-diol",OCC#CCO,1.5871289488
2395,"but-2-yne-1,4-diol; 2-(chloromethyl)oxirane",OCC#CCO,-0.41529685424999996
2396,"buta-1,3-diene",C=CC=C,-1.8668457003
2397,butan-1-ol,CCCCO,-0.04012207713333333
2398,butan-2-one,CCC(C)=O,0.59006235705
2399,"butan-2-one O,O',O''-(methylsilylidyne)trioxime",CC/C(C)=N/O[Si@](C)(O\N=C(C)\CC)O\N=C(C)\CC,-0.4792340167
2400,butane,CCCC,-3.09347250185
2401,"butane-1,2-diol",CCC(O)CO,1.0451691789
2402,"butane-1,4-diol",OCCCCO,0.5451691788999999
2403,"butane-2,3-diol",C[C@@H](O)[C@H](C)O,1.0451691789
2404,butanedinitrile,N#CCCC#N,0.1875621089
2405,butanenitrile,CCCC#N,-0.3054959342
2406,butoxybenzene,CCCCOc1ccccc1,-3.6132495633
2407,butyl 2-({[(2-butoxy-2-oxoethyl)sulfanyl]methyl}sulfanyl)acetate,CCCCOC(=O)CSCSCC(=O)OCCCC,-4.3430778582
2408,"butyl 2-[(E)-2-{2-hydroxy-3-[(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)carbamoyl]naphthalen-1-yl}diazen-1-yl]benzoate",CCCCOC(=O)c1ccccc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccc5NC(=O)Nc5c4,-8.2138073561
2409,butyl 2-aminobenzoate,CCCCOC(=O)c1ccccc1N,-3.3830205262
2410,butyl 2-hydroxyacetate,CCCCOC(=O)CO,-0.4583389122
2411,butyl 2-methylprop-2-enoate,CCCCOC(=O)C(C)=C,-2.449461115
2412,"butyl 4,4-bis(tert-butylperoxy)pentanoate",CCCCOC(=O)CCC(C)(OOC(C)(C)C)OOC(C)(C)C,-5.1898813447
2413,butyl 4-oxopentanoate,CCCCOC(=O)CCC(C)=O,-1.306674746
2414,butyl acetate,CCCCOC(C)=O,-1.2114386159500001
2415,butyl butanoate,CCCCOC(=O)CCC,-2.3610477791
2416,butyl carbamate,CCCCOC(N)=O,-0.6804560151
2417,butyl hexadecanoate butyl octadecanoate,CCCCCCCCCCCCCCCCCC(=O)OCCCC,-7.1160296282
2418,butyl prop-2-enoate,CCCCOC(=O)C=C,-1.9141605312749999
2419,butyl(ethyl)amine,CCCCNCC,-0.4549221183
2420,butyl[diamino(sulfanylidene)-??-phosphanyl]amine,CCCCN[P](N)(N)=S,-0.5894107621
2421,butylbenzene,CCC(C)c1ccccc1,-3.7597375162571427
2422,butyldimethylamine,CCCC[NH+](C)C,-0.6670324644
2423,butyraldehyde,CCCC=O,-0.1590074228
2424,cadmium(2+) ion sulfanediide,S=[Cd],-4.080623481
2425,calcium dimagnesium(2+) ion tetrahydroxide oxidandiide,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3C(O)CC4=O,-1.84947094485
2426,carbamimidoylsulfinic acid,NC(=N)[S](O)=O,-0.5567928158
2427,carbon,C,-3.791366839985714
2428,carbonic acid - 2-aminoethanol (1:2),NCCO,0.7347292364
2429,carbonyl dichloride,ClC(Cl)=O,-1.1608458422
2430,"carboxymethyldimethyl-3-[[(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)sulphonyl]amino]propylammonium hydroxide",C[N+](C)(CCCN[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O,-4.0571851475
2431,cerium dioxide,O=[Ce]=O,-9.1459110865
2432,chlorobenzene,Clc1ccccc1,-2.412704821523077
2433,chlorodifluoromethane,FC(F)Cl,-1.4597341592
2434,chloroethane,CCCl,-1.0507488092
2435,chloroethene,ClC=C,-1.3029353899
2436,chloromethane,CCl,-0.9772765349
2437,chromium (III) oxide,O=[Cr]O[Cr]=O,-7.5219210665
2438,cinchonan-9-ol,OC(C1CC2CCN1CC2C=C)c3ccnc4ccccc34,-3.1679048596
2439,cinchonan-9-ol,O[C@H]([C@H]1C[C@@H]2CCN1C[C@@H]2C=C)c3ccnc4ccccc34,-3.0887236136
2440,cresol,Cc1ccc(O)cc1,-0.6666304442
2441,cyanuric acid,O=C1NC(=O)NC(=O)N1,-1.8711984755
2442,cyclododecane,C1CCCCCCCCCCC1,-5.6240860517
2443,cyclododecanol,OC1CCCCCCCCCCC1,-3.82631863255
2444,cyclododecanone,O=C1CCCCCCCCCCC1,-3.7267104136
2445,cyclododecyl methyl ether,COC1CCCCCCCCCCC1,-4.6835903829
2446,cycloheptapentylose,OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC8C(O)C(O)C(OC8CO)OC1C(O)C2O,-1.8996548497
2447,cyclohex-3-ene-1-carbaldehyde,O=CC1CCC=CC1,-0.97943024255
2448,cyclohexanamine,NC1CCCCC1,1.0035890328
2449,cyclohexane,C1CCCCC1,-3.11559652715
2450,"cyclohexane-1,4-dicarboxylic acid",OC(=O)C1CCC(CC1)C(O)=O,-0.8723707236
2451,cyclohexanecarboxylic acid,OC(=O)C1CCCCC1,-1.445031941
2452,cyclohexanethiol,SC1CCCCC1,-3.3672139557
2453,cyclohexanol,OC1CCCCC1,-0.34575587205
2454,cyclohexanone,O=C1CCCCC1,-0.047497699000000004
2455,cyclohexanone oxime,ON=C1CCCCC1,-0.8418650231666667
2456,cyclohexapentylose,OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC1C(O)C2O,-0.9454685851
2457,cyclohexene,C1CCC=CC1,-2.7104664382
2458,cyclohexyl 2-hydroxybenzoate,Oc1ccccc1C(=O)OC2CCCCC2,-4.5863759158
2459,cyclohexyl 2-methylprop-2-enoate,CC(=C)C(=O)OC1CCCCC1,-3.0953160578
2460,cyclohexyl(phenyl)methanone,O=C(C1CCCCC1)c2ccccc2,-4.0147097346
2461,cyclohexylbenzene,C1CCC(CC1)c2ccccc2,-4.3415022783
2462,cyclohexylmethyl-dimethoxysilane,CO[SiH](CC1CCCCC1)OC,-3.0959725365
2463,cyclooctene,C1CCC\C=C/CC1,-3.792527307433333
2464,cyclopentane,C1CCCC1,-2.652810203
2465,cyclopentanone,O=C1CCCC1,0.5536775573
2466,cyclopentene,C1CC=CC1,-2.3670313815
2467,cyclopropanamine,NC1CC1,1.2433943163
2468,cytidine 3'-(dihydrogen phosphate),NC1=NC(=O)N(C=C1)C2OC(CO[P](O)(O)=O)C(O)C2O,-1.1987753523
2469,dec-4-enal,CCCCC/C=C/CCC=O,-3.301742894
2470,decahydronaphthalen-2-yl acetate,CC(=O)OC1CCC2CCCCC2C1,-3.5605044152
2471,decahydronaphthalene,C1CCC2CCCCC2C1,-4.48204372232
2472,decan-1-ol,CCCCCCCCCCO,-3.744627669075
2473,decanal,CCCCCCCCCC=O,-3.7255255026
2474,"decane-1,10-diamine",NCCCCCCCCCCN,1.527701003
2475,"decane-1,2-diol",CCCCCCCCC(O)CO,-2.4785789552
2476,decanedioic acid,OC(=O)CCCCCCCCC(O)=O,-2.955640512
2477,decanoic acid,CCCCCCCCCC(O)=O,-3.2526647446
2478,decanoyl decaneperoxoate,CCCCCCCCCC(=O)OOC(=O)CCCCCCCCC,-6.4497523604
2479,decyl 2-ethylhexanoate,CCCCCCCCCCOC(=O)C(CC)CCCC,-8.1939864578
2480,decyl acetate,CCCCCCCCCCOC(C)=O,-4.9857583021
2481,di(phenyl)methanimine,N=C(c1ccccc1)c2ccccc2,-2.7811280063
2482,di-tert-butyl sec-butylidene diperoxide,CCC(C)(OOC(C)(C)C)OOC(C)(C)C,-4.4507609201
2483,"diallyl oxydiethane-2,1-diyl biscarbonate",C=CCOC(=O)OCCOCCOC(=O)OCC=C,-2.0652647201
2484,diaminotoluene,Cc1cc(N)ccc1N,-0.4308794505
2485,dibenzyl {[bis(benzyloxy)phosphoryl]oxy}phosphonate,O=[P](OCc1ccccc1)(OCc2ccccc2)O[P](=O)(OCc3ccccc3)OCc4ccccc4,-7.2540426772
2486,dibenzylamine,C(NCc1ccccc1)c2ccccc2,-2.6876302374
2487,"dibenzylbenzene, ar-methyl derivative",Cc1cccc(Cc2ccccc2)c1Cc3ccccc3,-7.179920249
2488,dibromomethane,BrCBr,-1.2858947125
2489,"dibromopyranthrene-8,16-dione",Brc1ccc2c3cc4ccc5C(=O)c6ccccc6c7cc8ccc(C(=O)c2c1Br)c3c8c4c57,-4.4504277175
2490,dibutoxyphosphinic acid,CCCCO[P](O)(=O)OCCCC,-1.0773160296
2491,dibutyl but-2-enedioate,CCCCOC(=O)\C=C\C(=O)OCCCC,-4.3135515372
2492,dibutyl sebacate,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-6.7986036922
2493,dibutylbis(dodecylsulfanyl)stannane,CCCCCCCCCCCCS[Sn](CCCC)(CCCC)SCCCCCCCCCCCC,-6.295424349
2494,dibutylstannanone,CCCC[Sn](=O)CCCC,-4.89179808845
2495,dibutyltin bis(2-ethylhexanoate),CCCC[Sn++]CCCC,-3.84137030355
2496,dibutyltin dilaurate,CCCCCCCCCCCC([O-])=O,-5.6450861427
2497,dibutyltin maleate,CCCC[Sn++]CCCC,-4.5403282232
2498,dichlorane,ClCl,-1.0299801419499999
2499,dichlorodioctylstannane,CCCCCCCC[Sn](Cl)(Cl)CCCCCCCC,-5.4150412012
2500,dichloromethane,ClCCl,-0.8085025333
2501,dicyclopentyldimethoxysilane,CO[Si](OC)(C1CCCC1)C2CCCC2,-4.10667986965
2502,didodecyl but-2-enedioate,CCCCCCCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCCCCCC,-6.4797384219
2503,"diethyl (3,5-di-tert-butyl-4-hydroxybenzyl)phosphonate",CCO[P](=O)(Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)OCC,-4.4728088442
2504,"diethyl 4,4'-[(3,3'-dichlorobiphenyl-4,4'-diyl)didiazene-2,1-diyl]bis(5-oxo-1-phenyl-4,5-dihydro-1H-pyrazole-3-carboxylate)",CCOC(=O)C1=NN(C(=O)C1N=Nc2ccc(cc2Cl)c3ccc(N=NC4C(=O)N(N=C4C(=O)OCC)c5ccccc5)c(Cl)c3)c6ccccc6,-8.5265601286
2505,diethyl but-2-enedioate,CCOC(=O)\C=C/C(=O)OCC,-1.06748522
2506,diethyl carbonate,CCOC(=O)OCC,-0.7982097075
2507,diethyl chloromalonate,CCOC(=O)C(Cl)C(=O)OCC,-1.7209723549
2508,"diethyl cyclohexane-1,4-dicarboxylate",CCOC(=O)C1CCC(CC1)C(=O)OCC,-2.2512731137
2509,"diethyl pyridine-2,4-dicarboxylate",CCOC(=O)c1ccnc(c1)C(=O)OCC,-1.2184148997
2510,diethyl sulfate,CCO[S](=O)(=O)OCC,-1.3429497185
2511,diethyl(prop-2-yn-1-yl)amine,CCN(CC)CC#C,-0.6020131225
2512,difluoromethane,FCF,-1.3434934163333334
2513,dihexyl adipate,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,-5.0826003485
2514,"dihydro-3-(tetrapropenyl)furan-2,5-dione",CC(C)CC(C)CC(C)\C=C(/C)C1CC(=O)OC1=O,-4.2749882471
2515,diisobutyl phthalate,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,-4.3047090187
2516,diisodecyl azelate,CC(C)CCCCCCCOC(=O)CCCCCCCC(=O)OCCCCCCCC(C)C,-6.9719833207
2517,diisopropyl sebacate,CC(C)OC(=O)CCCCCCCCC(=O)OC(C)C,-5.1559612143
2518,diisopropyl succinate,CC(C)OC(=O)CCC(=O)OC(C)C,-1.7293168462
2519,diisotridecyl adipate,CC(C)CCCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCCCCC(C)C,-6.937048796420001
2520,dimethoxy(2-methylpropyl)propan-2-ylsilane,CO[Si](CC(C)C)(OC)C(C)C,-4.0243009096
